2015-10-01,Westchester:157,Brooklyn:30,Bronx:16,Rockland County:15,Manhattan:21,Staten Island:363,Queens:28,Nassau County:30,All Boroughs:30,New Jersey:15
2015-10-21,Westchester:28,Brooklyn:130,Bronx:22,Rockland County:10,Manhattan:90,Queens:31,Staten Island:36,All Boroughs:60,Nassau County:30
2015-09-09,Westchester:22,Brooklyn:27,Rockland County:27,Bronx:25,Manhattan:23,Staten Island:24,Queens:27,Nassau County:27,New Jersey:25
2015-09-10,Westchester:28,Brooklyn:83,Bronx:20,Rockland County:37,Manhattan:24,Queens:26,Staten Island:19,Nassau County:27
2015-10-02,Westchester:25,Brooklyn:36,Bronx:18,Manhattan:70,Queens:26,Staten Island:16,Nassau County:28,All Boroughs:30
2015-09-01,Manhattan:15,Westchester:25,Brooklyn:45,Bronx:30
2015-09-11,New Jersey:20,Queens:27,Staten Island:15,Manhattan:24,Westchester:23,Brooklyn:25,Rockland County:15,Bronx:19,Nassau County:25
2015-09-14,Staten Island:7,Westchester:25,Brooklyn:1532,Bronx:15
2015-09-17,New Jersey:18,Staten Island:18,Queens:26,Manhattan:24,Westchester:25,Brooklyn:28,Rockland County:30,Bronx:20,Nassau County:241,All Boroughs:45
2015-09-23,Manhattan:15,Westchester:20,Brooklyn:15,Bronx:17
2015-09-30,New Jersey:30,Queens:27,Staten Island:15,Manhattan:157,Westchester:21,Brooklyn:122,Bronx:19,Rockland County:30
2015-09-02,Westchester:16,Brooklyn:34,Rockland County:20,Manhattan:20,Queens:18,Nassau County:27
2015-09-08,Westchester:15,Brooklyn:299,Rockland County:22,Bronx:20,Manhattan:29,Staten Island:10,Queens:22,Nassau County:32,New Jersey:28
2015-09-28,Westchester:21,Brooklyn:83,Bronx:17,Manhattan:108,Staten Island:17,Queens:226,All Boroughs:40,Nassau County:30
2015-09-29,Westchester:25,Brooklyn:156,Bronx:111,Rockland County:29,Manhattan:1333,Queens:28,Staten Island:17,All Boroughs:40,Nassau County:26,New Jersey:7531
2015-10-06,Westchester:19,Brooklyn:63,Bronx:17,Rockland County:10,Manhattan:26,Staten Island:19,Queens:28,All Boroughs:45,Nassau County:30
2015-10-12,Queens:30
2015-10-14,Westchester:109,Brooklyn:27,Bronx:17,Rockland County:23,Manhattan:71,Queens:36,Staten Island:13,Nassau County:20,All Boroughs:29
2015-10-20,Westchester:235,Brooklyn:127,Bronx:20,Manhattan:48,Queens:31,Staten Island:10,Nassau County:31
2015-09-25,Westchester:22,Brooklyn:30,Bronx:16,Manhattan:81,Queens:30,Staten Island:30,Nassau County:27,All Boroughs:27,New Jersey:45
2015-10-16,Brooklyn:30,Bronx:12,Manhattan:35
2015-09-04,Westchester:23,Brooklyn:27,Rockland County:15,Manhattan:15,Queens:20
2015-09-24,Westchester:42,Brooklyn:30,Bronx:12,Manhattan:17,All Boroughs:17,Nassau County:15
2015-10-07,Westchester:300,Brooklyn:42,Bronx:19,Manhattan:31,Queens:29,Staten Island:15,Nassau County:34,Connecticut:30
2015-09-22,Westchester:23,Brooklyn:35,Bronx:17,Manhattan:23,Queens:26,Staten Island:20,Nassau County:35,All Boroughs:30
2015-10-15,Westchester:86,Brooklyn:25,Bronx:16,Rockland County:20,Manhattan:161,Staten Island:22,Queens:33,Nassau County:30,All Boroughs:30
2015-09-03,Westchester:22,Brooklyn:15,Rockland County:15,Bronx:22,Manhattan:20,Queens:20,Nassau County:20
2015-09-15,Westchester:13,Brooklyn:25,Bronx:14,Manhattan:15
2015-09-16,Westchester:25,Brooklyn:73,Rockland County:10,Bronx:18,Manhattan:108,Queens:32,Staten Island:20,Nassau County:37,New Jersey:20
2015-09-18,Westchester:23,Brooklyn:62,Bronx:16,Manhattan:88,Staten Island:17,Queens:31,Nassau County:35,New Jersey:20
2015-09-21,Westchester:21,Brooklyn:83,Bronx:16,Rockland County:35,Manhattan:25,Queens:33,Staten Island:16,Nassau County:28,All Boroughs:30,New Jersey:22
2015-10-05,Westchester:112,Brooklyn:29,Bronx:17,Manhattan:25,Staten Island:19,Queens:30,Nassau County:36,All Boroughs:30
2015-10-08,Westchester:262,Brooklyn:28,Bronx:17,Manhattan:25,Queens:33,Staten Island:13,All Boroughs:30,Nassau County:30,New Jersey:35
2015-10-09,Westchester:738,Brooklyn:92,Bronx:16,Rockland County:22,Manhattan:24,Queens:34,Staten Island:15,All Boroughs:40,Nassau County:32,New Jersey:25
2015-10-13,Westchester:144,Brooklyn:74,Bronx:20,Rockland County:30,Manhattan:128,Staten Island:11,Queens:33,Nassau County:25,New Jersey:26
2015-10-19,Westchester:17,Brooklyn:26,Bronx:17,Rockland County:25,Manhattan:60,Queens:64,Staten Island:18,Nassau County:27,New Jersey:25
2015-10-22,Bronx:16,Brooklyn:47,Manhattan:24,Westchester:201,Staten Island:15,Queens:34,Nassau County:33,All Boroughs:25,New Jersey:15
2015-11-23,Rockland County:15,Bronx:19,Brooklyn:27,Manhattan:27,Westchester:14,Queens:29,Staten Island:17,Nassau County:30,All Boroughs:30,New Jersey:40
